,MM1,MM2,MM3,BD1,BD2,BD3,EQ1,EQ2,EQ3,FX1,FX2,FX3,FI1,FI2,FI3
2025-07-25,2.51,0.1299999999999999,0.16368133353369546,-0.3729999999999998,0.02799999999999958,82.09,-0.0017552382892696006,21.68,14.225823808628874,0.007871720116618075,9.55,-2.3688,23.673,28.9481738375645,-0.009811920398608454
2025-07-28,2.51,0.14499999999999957,0.16184788179678392,-0.3650000000000002,0.04999999999999982,83.73,-0.004214577368939709,22.33,14.089466923598504,0.0047006074631184,9.55,-2.3675,22.887,32.062961686825,0.04151617621672177
2025-07-29,2.51,0.14499999999999957,0.14815710011940011,-0.359,0.052999999999999936,85.07,-0.006558613125950297,22.34,14.46091135013457,0.00035989347153253526,9.415,-2.3865,22.128,31.66148138347433,-0.0017680457832724983
2025-07-30,2.51,0.14899999999999958,0.10300740903347566,-0.3400000000000003,0.052999999999999936,81.88,-0.0073980752622602175,22.82,15.216210365407672,0.0004676931932652284,9.035,-2.395,22.257,31.222396529594327,0.0033215810472850826
2025-07-31,2.51,0.15399999999999991,0.10300740903347566,-0.33199999999999985,0.0519999999999996,79.84,0.002774645333955994,21.85,14.230075375602087,0.002121615304397917,8.8,-2.398,21.75,31.196932450757703,0.00027031257397891473
2025-08-01,2.51,0.15399999999999991,0.10300740903347566,-0.3599999999999999,0.0349999999999997,83.83,0.03883294715046348,25.87,16.14397637603185,-0.0029424429453137613,9.14,-2.41,23.837,34.27334893668495,0.01061908303279191
2025-08-04,2.5,0.14500000000000002,0.10895194498396855,-0.355,0.08000000000000007,87.95,-0.009085051339836836,24.05,17.455529574364423,-0.0030590945080256615,9.39,-2.37,22.649,34.061410556323395,-0.00027090008481955863
2025-08-05,2.5,0.14500000000000002,0.10300740903347566,-0.3380000000000001,0.07299999999999995,89.2,-0.015963783654991737,22.31,19.158851257846653,0.0010107938341576972,9.055,-2.37,22.314,29.843723360331797,-0.007739850694211459
2025-08-06,2.5,0.14500000000000002,0.09600986791388923,-0.355,0.07500000000000018,83.89,-4.377736085059425e-05,21.93,18.69644243210508,-0.00025244329041806957,8.685,-2.3725,22.001,29.048847952487144,-0.009574831827893648
2025-08-07,2.5,0.1299999999999999,0.08770764834920415,-0.3620000000000001,0.10000000000000009,80.15,-0.009236618784668638,21.08,18.78494732949387,0.00028857946757088193,9.02,-2.3575,21.967,28.84915398066515,0.0027745832434731277
2025-08-08,2.5,0.1299999999999999,0.08770764834920415,-0.36499999999999977,0.09299999999999997,79.2,0.0054745203985524515,20.79,19.334786958655844,0.0010818608005769281,8.67,-2.3675,21.681,28.823648591191837,0.0011110393740282332
2025-08-11,2.5,0.129,0.08102631151604374,-0.3650000000000002,0.08000000000000007,81.76,0.0010093426500229485,20.34,18.569167808054424,0.002053314121037486,8.835,-2.3725,21.617,26.892799074419173,0.0053027590684392445
2025-08-12,2.5,0.14000000000000012,0.08102631151604374,-0.36999999999999966,0.06999999999999984,77.42,0.005257626833230944,21.15,18.780506193434263,-0.0049609950749540666,8.635,-2.375,21.394,26.937801491654845,-0.00554636308026768
2025-08-13,2.51,0.1499999999999999,0.0892070330010043,-0.3879999999999999,0.09799999999999986,77.31,-0.010802812618537772,20.11,19.622512291567894,-0.0031431771379024642,8.505,-2.368,21.199,25.8682281510834,0.0035257210244141746
2025-08-14,2.5,0.14400000000000013,0.09600986791388799,-0.3900000000000001,0.1080000000000001,76.77,-0.00040007815480236353,20.46,19.44950747817754,0.0077921136561323046,8.4,-2.3575,21.05,25.88507467309683,-0.0010327594669889972
2025-09-15,2.54,0.19600000000000017,0.1568539380912601,-0.379,0.0990000000000002,76.88,-0.003466311691218582,20.71,23.370582910401033,-0.005202540274837686,7.38,-2.39,17.698,18.457862447359712,-0.014289300674845906
2025-09-16,2.56,0.20699999999999985,0.16768391317249867,-0.38500000000000023,0.14800000000000013,77.09,-0.012417420193642448,21.03,23.4802938803532,-0.004869075957584901,7.635,-2.3875,17.763,18.448593859050185,0.0153136235592779
2025-09-17,2.57,0.21699999999999964,0.1698451306957387,-0.36499999999999977,0.1599999999999997,75.95,0.010499707214127851,21.1,24.07174412342492,-0.0008336051611032014,7.935,-2.397,18.01,19.107989914363372,0.0030046910073111555
2025-09-18,2.56,0.20999999999999996,0.17541529669840464,-0.351,0.16000000000000014,71.91,-0.014032929044354603,20.69,25.193388224052594,0.00700087057457921,7.365,-2.385,18.347,19.07526850555776,0.010348968228301558
2025-09-19,2.57,0.21599999999999975,0.17541529669840464,-0.375,0.133,72.51,0.004639875191402187,20.68,24.04446738932135,0.006591981556860471,7.1375,-2.4025,19.616,19.206877451226,-0.00244317302528696
2025-09-22,2.56,0.2120000000000002,0.18044681385820793,-0.3730000000000002,0.1030000000000002,75.8,-0.006794882214301579,20.94,22.27689858147965,-0.00425851703406821,7.075,-2.4225,21.172,18.935519126657148,0.007310432320198346
2025-09-23,2.58,0.23099999999999987,0.19184697849560867,-0.3500000000000001,0.1200000000000001,75.66,-0.005056722355959886,20.98,21.522228674442065,0.002407906558849815,7.06,-2.435,22.048,18.150607474648297,0.011999327366345791
2025-09-24,2.58,0.238,0.19184697849560867,-0.3620000000000001,0.0950000000000002,75.13,0.004030187683402242,21.2,21.788580112803736,0.006955399397676754,7.23,-2.459,22.617,19.30444262208143,0.009853826748111194
2025-09-25,2.59,0.246,0.19339623900985678,-0.355,0.06000000000000005,75.44,0.00029664702460141523,20.62,21.378884820537305,0.0035248878444777976,7.375,-2.493,24.499,17.740498079892333,0.007348134024313779
2025-09-26,2.58,0.23099999999999987,0.19864011361465184,-0.375,0.020000000000000018,74.38,0.024505129483076038,21.77,23.790620982799766,0.0008869966294127174,7.3775,-2.505,24.498,18.724454774824377,-0.008681754499214933
2025-09-29,2.57,0.23499999999999988,0.2034233335475031,-0.371,0.004999999999999893,75.51,-0.013337074171970276,20.96,22.792856098233138,-0.007160581354129669,7.6575,-2.4825,24.567,19.192993333931906,-0.0025803650444020665
2025-09-30,2.57,0.21999999999999975,0.2034233335475031,-0.35699999999999976,-0.013000000000000345,77.93,0.0019264341150789788,20.62,21.469343168170447,0.00242787774921438,7.3225,-2.4875,24.55,19.213186681824197,0.000297509870228696
