,CISS,Correlation_Effect,Money_Market_Contribution,Bond_Market_Contribution,Equity_Market_Contribution,FX_Market_Contribution,Financial_Intermediaries_Contribution
2025-07-25,0.29558603306914916,0.9405969838021853,0.04212100971235376,0.056055779842756503,0.051410856465955584,0.0671402560828496,0.07885813096523372
2025-07-28,0.41245941473131115,0.9396607990938332,0.0550508346943862,0.060323903151702885,0.04587569557865516,0.12296795642462509,0.1282410248819418
2025-07-29,0.36036068206605826,0.93883440854052,0.056688317822087525,0.06343190953326523,0.04404408336362935,0.11221758081881639,0.08397879052825977
2025-07-30,0.41175297365408453,0.9385313367249661,0.050244606915579006,0.06572879395245555,0.045925888082164454,0.13261626856753453,0.11723741613635101
2025-07-31,0.3652385074592836,0.938642948215234,0.04687947384464413,0.06689542896932366,0.0634189736055635,0.0799584733664829,0.10808615767326939
2025-08-01,0.46511308802162626,0.9373801434681496,0.0430290099526906,0.062281598757928686,0.11414786258843349,0.1288766190514572,0.1167779976711163
2025-08-04,0.43223558058176487,0.9386349068933766,0.050671536500080154,0.0727942447433584,0.07553324671633571,0.13831959963535395,0.09491695298663665
2025-08-05,0.3812372201208748,0.9396469242813261,0.051042548973306616,0.07529830571682009,0.07181813192318555,0.09786670546948044,0.08521152803808213
2025-08-06,0.4246848748032426,0.9377799837662678,0.047783626557787395,0.0683074309163084,0.09514625200052822,0.1333521031910058,0.08009546213761279
2025-08-07,0.42466659238497156,0.9391360978282691,0.049117555733779295,0.06408470791016697,0.0748357608819384,0.13512597950795077,0.10150258835113618
2025-08-08,0.43573599481009645,0.9409616368778377,0.04931864022693046,0.061885916858632206,0.10919801711915651,0.10613540348622076,0.10919801711915651
2025-08-11,0.44428334153571636,0.9418426298080496,0.04714498461216501,0.06479792728084563,0.09746115653008101,0.13382410430269256,0.10105516880993216
2025-08-12,0.4110956071205354,0.9445234294595074,0.04643111808117444,0.05650179437731959,0.10526506907444344,0.13388699117927702,0.06901063440832093
2025-08-13,0.40286372302398227,0.9451068383737969,0.040201514224878686,0.053566661434205104,0.07753906833347314,0.13121180236457766,0.10034467666684761
2025-08-14,0.3604437134503438,0.9451305140796243,0.04105112333881197,0.05547735789715417,0.09461912666206791,0.10416589953155908,0.0651302060207508
2025-08-15,0.39903169494564394,0.9445729016912027,0.041026903810830025,0.055338614442514915,0.09880380969429867,0.12615507890151867,0.07770728809648168
2025-08-18,0.43614938984059815,0.9457510497638668,0.03969819221231047,0.05360317397651547,0.12726773385711299,0.11177057860845702,0.10380971118620223
2025-08-19,0.42106543645161754,0.9454871569515905,0.042021651420070694,0.049131375271446294,0.1203347290665661,0.13593367542704687,0.07364400526648754
2025-08-20,0.4251352810461172,0.9450986412477304,0.04200438405545469,0.04826261299300981,0.12017920993643981,0.1405449719027209,0.07414410215849199
2025-08-21,0.41428625573345695,0.9447889783939342,0.04230873202908864,0.05089772274176078,0.09787207935551082,0.15258713130290363,0.07062059030419307
2025-08-22,0.41201937614574735,0.9442110703340042,0.03528869656803855,0.04662770717698787,0.09611666002165453,0.12494106082197431,0.10904525155709208
2025-08-25,0.3620810241705492,0.9430406095760283,0.03037628001664648,0.04572318107035289,0.09716175977449991,0.10255963531752768,0.08626016799152225
2025-08-26,0.4065624975157282,0.9396814144916052,0.03163910486503721,0.045560311005653595,0.14058308928364868,0.09491731459511167,0.09386267776627709
2025-08-27,0.41412234994735353,0.9355553088313691,0.03286518649430062,0.04809027288942392,0.11256063872808393,0.140490797218448,0.08011545461709706
2025-08-28,0.3888126637893731,0.9337792006370118,0.03206918466834182,0.05114301345800919,0.11119413376833555,0.1304775650721751,0.06392876682251149
2025-08-29,0.3731077504639218,0.9322462301271852,0.041328536576906647,0.054511816598907255,0.12199765480676748,0.08663298300171823,0.06863675947962218
2025-09-01,0.35103694053196055,0.9325399940786426,0.0393529784257654,0.04940054738553529,0.10863933937751194,0.09723116212110652,0.05641291322204136
2025-09-02,0.322557000386151,0.9319010614269144,0.0343056731928202,0.0509355574539739,0.06515986097294812,0.12142953224653737,0.05072637651987134
2025-09-03,0.30582156547675293,0.9306250506823318,0.03070749325483789,0.050970260912792144,0.07227750113043475,0.08522896087057047,0.06663734930811759
2025-09-04,0.3317530820592253,0.9283668219684977,0.030007816467668615,0.05386819831175235,0.06783016847379261,0.0973170159055642,0.08272988290044751
2025-09-05,0.29504574571463205,0.9263064109645422,0.030980842925637898,0.05458034408040233,0.07287775466735626,0.08181853484052692,0.05478826920070863
2025-09-08,0.31075791756028875,0.9251096042305955,0.03135612799973512,0.054302168688283,0.06728069848949786,0.08057071300594189,0.07724820937683088
2025-09-09,0.2704810343127776,0.9233662895505165,0.03171156954011875,0.05627249104668132,0.05907057071198592,0.07938255643049334,0.04404384658349827
2025-09-10,0.26438100469558495,0.9216098403120742,0.028444748157780076,0.051510853027543546,0.05833759258541077,0.07261168438822403,0.053476126536626534
2025-09-11,0.3459143639171015,0.9200289500004101,0.03066763166668034,0.04946059113919153,0.06918287278342031,0.09303547519083834,0.10356779313697097
