,MM1,MM2,MM3,BD1,BD2,BD3,EQ1,EQ2,EQ3,FX1,FX2,FX3,FI1,FI2,FI3
2025-03-21,0.5328836424957841,0.5278246205733558,0.8532883642495784,0.6053962900505903,0.5463743676222597,0.5666104553119731,0.45531197301854975,0.36930860033726814,0.2411467116357504,0.8499156829679595,0.49072512647554806,0.596964586846543,0.2934232715008432,0.21079258010118043,0.7200674536256324
2025-03-24,0.5328836424957841,0.5143338954468802,0.8566610455311973,0.5952782462057336,0.5328836424957841,0.5851602023608768,0.7352445193929174,0.37268128161888703,0.2580101180438449,0.8768971332209107,0.5480607082630692,0.5868465430016864,0.21416526138279932,0.2209106239460371,0.22596964586846544
2025-03-25,0.5328836424957841,0.5025295109612141,0.8145025295109612,0.6003372681281619,0.5227655986509275,0.5345699831365935,0.7858347386172007,0.3844856661045531,0.26138279932546377,0.4839797639123103,0.48903878583473864,0.5801011804384486,0.2630691399662732,0.1905564924114671,0.3625632377740304
2025-03-26,0.5328836424957841,0.5059021922428331,0.14502529510961215,0.5801011804384486,0.5193929173693086,0.48903878583473864,0.2478920741989882,0.42158516020236086,0.2917369308600337,0.6492411467116358,0.4468802698145025,0.5801011804384486,0.23102866779089376,0.18043844856661045,0.866779089376054
2025-03-27,0.5328836424957841,0.5092748735244519,0.11467116357504216,0.5851602023608768,0.5177065767284992,0.47386172006745364,0.9072512647554806,0.49072512647554806,0.3372681281618887,0.209106239460371,0.47892074198988194,0.581787521079258,0.20236087689713322,0.178752107925801,0.15177065767284992
2025-03-28,0.5328836424957841,0.5008431703204047,0.11467116357504216,0.5919055649241147,0.5143338954468802,0.6239460370994941,0.9376053962900506,0.5682967959527825,0.2866779089376054,0.5834738617200674,0.4772344013490725,0.5952782462057336,0.31534569983136596,0.17537942664418213,0.23777403035413153
2025-03-31,0.5193929173693086,0.5328836424957841,0.14502529510961215,0.6155143338954469,0.5632377740303541,0.7318718381112985,0.9662731871838112,0.5092748735244519,0.5008431703204047,0.3946037099494098,0.448566610455312,0.6812816188870152,0.28330522765598654,0.18549747048903878,0.07588532883642496
2025-04-01,0.5109612141652614,0.5177065767284992,0.20067453625632378,0.6087689713322091,0.5345699831365935,0.7858347386172007,0.13322091062394603,0.5767284991568297,0.6003372681281619,0.7268128161888702,0.2209106239460371,0.6762225969645869,0.3406408094435076,0.14839797639123103,0.6003372681281619
2025-04-02,0.5109612141652614,0.5193929173693086,0.20067453625632378,0.6408094435075885,0.5328836424957841,0.8094435075885329,0.7841483979763912,0.554806070826307,0.5733558178752108,0.5581787521079258,0.22259696458684655,0.6964586846543002,0.3069139966273187,0.13490725126475547,0.38954468802698144
2025-04-03,0.5025295109612141,0.5615514333895447,0.18549747048903878,0.6003372681281619,0.5919055649241147,0.9038785834738617,0.8077571669477235,0.5446880269814502,0.5834738617200674,0.23102866779089376,0.22596964586846544,0.7386172006745363,0.357504215851602,0.13659359190556492,0.8195615514333895
2025-04-04,0.4300168634064081,0.6037099494097807,0.7116357504215851,0.5733558178752108,0.6323777403035413,0.9662731871838112,0.8347386172006745,0.5581787521079258,0.596964586846543,0.36593591905564926,0.04215851602023609,0.7436762225969646,0.3591905564924115,0.06408094435075885,0.2951096121416526
2025-04-07,0.40472175379426645,0.7268128161888702,0.7166947723440135,0.5581787521079258,0.7284991568296796,0.9983136593591906,0.9898819561551433,0.7386172006745363,0.7723440134907251,0.00505902192242833,0.627318718381113,0.7588532883642496,0.24957841483979765,0.3946037099494098,0.3608768971332209
2025-04-08,0.3912310286677909,0.688026981450253,0.7268128161888702,0.5143338954468802,0.7015177065767285,1.0,0.4418212478920742,0.7335581787521079,0.7419898819561551,0.9983136593591906,0.8246205733558178,0.7554806070826307,0.178752107925801,0.40809443507588533,0.9038785834738617
2025-04-09,0.3912310286677909,0.6728499156829679,0.7217537942664418,0.47386172006745364,0.6441821247892074,0.9763912310286678,0.9291736930860034,0.730185497470489,0.7166947723440135,0.7403035413153457,0.8229342327150084,0.7521079258010118,0.1551433389544688,0.3777403035413153,0.30354131534569984
2025-04-10,0.342327150084317,0.6357504215851602,0.7268128161888702,0.524451939291737,0.6239460370994941,0.9713322091062394,0.01011804384485666,0.8279932546374368,0.8482293423271501,0.9645868465430016,0.8296795952782462,0.7537942664418212,0.09106239460370995,0.5952782462057336,0.8853288364249579
2025-04-11,0.342327150084317,0.6981450252951096,0.7268128161888702,0.5008431703204047,0.6728499156829679,0.9966273187183811,0.7537942664418212,0.8296795952782462,0.8566610455311973,0.008431703204047217,0.9173693086003373,0.760539629005059,0.03372681281618887,0.5935919055649241,0.4350758853288364
2025-04-14,0.32040472175379425,0.6593591905564924,0.7200674536256324,0.5025295109612141,0.657672849915683,0.9898819561551433,0.26644182124789206,0.8195615514333895,0.821247892074199,0.10792580101180438,0.9207419898819561,0.7588532883642496,0.10286677908937605,0.5784148397976391,0.41652613827993257
2025-04-15,0.32040472175379425,0.7116357504215851,0.7200674536256324,0.524451939291737,0.6829679595278246,0.9629005059021922,0.28836424957841483,0.8229342327150084,0.8397976391231029,0.011804384485666104,0.9831365935919055,0.7622259696458684,0.10623946037099494,0.5919055649241147,0.31534569983136596
2025-04-16,0.30522765598650925,0.7554806070826307,0.7099494097807757,0.5075885328836425,0.7521079258010118,0.9527824620573356,0.8870151770657673,0.8246205733558178,0.8583473861720068,0.2175379426644182,0.984822934232715,0.7689713322091062,0.12310286677908938,0.6087689713322091,0.05902192242833052
2025-04-17,0.29679595278246207,0.7015177065767285,0.7082630691399663,0.5311973018549747,0.6627318718381113,0.9291736930860034,0.26981450252951095,0.8263069139966274,0.8752107925801011,0.7369308600337268,0.9814502529510961,0.7655986509274874,0.09612141652613827,0.6020236087689713,0.8161888701517707
2025-04-18,0.29679595278246207,0.7436762225969646,0.7082630691399663,0.5430016863406408,0.7166947723440135,0.9291736930860034,0.3642495784148398,0.8313659359190556,0.8903878583473862,0.11129848229342328,0.96964586846543,0.7706576728499157,0.0775716694772344,0.6526138279932546,0.2411467116357504
2025-04-21,0.2900505902192243,0.7740303541315345,0.6998313659359191,0.521079258010118,0.7521079258010118,0.9747048903878583,0.463743676222597,0.836424957841484,0.8768971332209107,0.5935919055649241,0.954468802698145,0.790893760539629,0.016863406408094434,0.6829679595278246,0.178752107925801
2025-04-22,0.2900505902192243,0.7706576728499157,0.6998313659359191,0.4873524451939292,0.7554806070826307,0.9426644182124789,0.642495784148398,0.8330522765598651,0.851602023608769,0.2715008431703204,0.9527824620573356,0.7892074198988196,0.03035413153456998,0.684654300168634,0.3456998313659359
2025-04-23,0.2900505902192243,0.7622259696458684,0.6998313659359191,0.5295109612141653,0.7419898819561551,0.9376053962900506,0.1467116357504216,0.8397976391231029,0.8684654300168634,0.7116357504215851,0.9561551433389545,0.7875210792580101,0.025295109612141653,0.7015177065767285,0.6475548060708263
2025-04-24,0.2900505902192243,0.7436762225969646,0.6998313659359191,0.5042158516020236,0.7352445193929174,0.8397976391231029,0.6559865092748736,0.8347386172006745,0.8195615514333895,0.730185497470489,0.9578414839797639,0.7875210792580101,0.09274873524451939,0.7032040472175379,0.35581787521079256
2025-04-25,0.27318718381112983,0.7942664418212478,0.6762225969645869,0.521079258010118,0.7757166947723441,0.7993254637436762,0.26812816188870153,0.821247892074199,0.8111298482293423,0.7065767284991569,0.9595278246205734,0.8145025295109612,0.08263069139966273,0.6930860033726813,0.433389544688027
2025-04-28,0.27318718381112983,0.7807757166947723,0.6998313659359191,0.5160202360876898,0.760539629005059,0.8802698145025295,0.5075885328836425,0.806070826306914,0.6930860033726813,0.7571669477234402,0.9730185497470489,0.8128161888701517,0.13659359190556492,0.6779089376053963,0.6408094435075885
2025-04-29,0.26475548060708265,0.7858347386172007,0.6998313659359191,0.4839797639123103,0.7554806070826307,0.9089376053962901,0.3406408094435076,0.8043844856661045,0.6340640809443507,0.7740303541315345,0.9780775716694773,0.8178752107925801,0.16694772344013492,0.6728499156829679,0.8617200674536256
2025-04-30,0.2563237774030354,0.8111298482293423,0.6762225969645869,0.47892074198988194,0.8010118043844857,0.9106239460370995,0.7217537942664418,0.8026981450252951,0.6172006745362564,0.3642495784148398,0.9763912310286678,0.836424957841484,0.15851602023608768,0.7251264755480608,0.05564924114671164
2025-05-01,0.2563237774030354,0.8111298482293423,0.6998313659359191,0.47892074198988194,0.8010118043844857,0.8279932546374368,0.612141652613828,0.8026981450252951,0.5615514333895447,0.4839797639123103,0.9763912310286678,0.836424957841484,0.1045531197301855,0.6509274873524452,0.5193929173693086
2025-05-02,0.2563237774030354,0.8043844856661045,0.37268128161888703,0.46037099494097805,0.7824620573355818,0.7369308600337268,0.4974704890387858,0.7942664418212478,0.5295109612141653,0.05227655986509275,0.9898819561551433,0.8330522765598651,0.0657672849915683,0.6492411467116358,0.28499156829679595
2025-05-05,0.2563237774030354,0.8043844856661045,0.35075885328836426,0.46037099494097805,0.7824620573355818,0.7807757166947723,0.612141652613828,0.7942664418212478,0.28161888701517707,0.4839797639123103,0.9898819561551433,0.8330522765598651,0.04215851602023609,0.35413153456998314,0.5193929173693086
2025-05-06,0.2563237774030354,0.8043844856661045,0.3136593591905565,0.46037099494097805,0.7824620573355818,0.8010118043844857,0.612141652613828,0.7942664418212478,0.2715008431703204,0.4839797639123103,0.9898819561551433,0.8330522765598651,0.08600337268128162,0.3069139966273187,0.5193929173693086
2025-05-07,0.2563237774030354,0.8465430016863407,0.3136593591905565,0.342327150084317,0.8161888701517707,0.6998313659359191,0.3625632377740304,0.7875210792580101,0.2175379426644182,0.38954468802698144,0.9915682967959528,0.8448566610455311,0.1281618887015177,0.2630691399662732,0.5649241146711635
2025-05-08,0.23440134907251264,0.7976391231028668,0.3288364249578415,0.36593591905564926,0.7672849915682968,0.6694772344013491,0.45699831365935917,0.7268128161888702,0.013490725126475547,0.0016863406408094434,1.0,0.8381112984822934,0.05396290050590219,0.03372681281618887,0.6155143338954469
2025-05-09,0.22765598650927488,0.7234401349072512,0.35075885328836426,0.37436762225969644,0.6526138279932546,0.7116357504215851,0.6509274873524452,0.7284991568296796,0.003372681281618887,0.6155143338954469,0.9224283305227656,0.8263069139966274,0.0893760539629005,0.03035413153456998,0.5446880269814502
2025-05-12,0.224283305227656,0.7082630691399663,0.35075885328836426,0.32377740303541314,0.6374367622259697,0.760539629005059,0.22259696458684655,0.718381112984823,0.01011804384485666,0.9291736930860034,0.9325463743676222,0.8279932546374368,0.04384485666104553,0.03204047217537943,0.4536256323777403
2025-05-13,0.224283305227656,0.6239460370994941,0.35075885328836426,0.3372681281618887,0.5868465430016864,0.7082630691399663,0.5261382799325464,0.01011804384485666,0.0016863406408094434,0.17200674536256325,0.9139966273187183,0.8178752107925801,0.0387858347386172,0.023608768971332208,0.5632377740303541
2025-05-14,0.224283305227656,0.6762225969645869,0.3288364249578415,0.2748735244519393,0.6087689713322091,0.718381112984823,0.20741989881956155,0.008431703204047217,0.006745362563237774,0.9763912310286678,0.8988195615514334,0.8549747048903878,0.02023608768971332,0.02023608768971332,0.7419898819561551
2025-05-15,0.2175379426644182,0.6492411467116358,0.3288364249578415,0.28161888701517707,0.5851602023608768,0.6677908937605397,0.8026981450252951,0.02023608768971332,0.01517706576728499,0.627318718381113,0.893760539629005,0.8532883642495784,0.07251264755480608,0.016863406408094434,0.2596964586846543
